Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=082fad157a652ca1,[플레로게임즈]데이터 엔지니어,플레로게임즈 성남 분당구,"월급 3,000,000원 - 3,200,000원","험자 - 협업과 문제해결을 위한 원활한 커뮤니케이션 능력 [우대사항] - 데이터 분석 관련 프로그램밍 언어( Python, R, BigQuery)사용 가능자 - 클라우드 서비스(AWS, GCP)사용 가능자 - 리눅스 계열 OS..."
https://kr.indeed.com/viewjob?jk=6b65a5a35da64ed3,[카카오 클라우드] 클라우드 개발자(Monitoring as a Serv...,카카오 4.0 성남 판교역,,"요구사항이 정해진 시스템에 대해 전반적인 설계와 협업을 통한 개발이 가능하신 분 java, golang, python 중 한 가지 언어를 능숙하게 사용할 수 있으신 분 업무 내용에 정리된 Opensource 중 2가지 이상을..."
https://kr.indeed.com/viewjob?jk=0b05f7fff851371a,게임 런처 개발,Nexon 성남 분당구,,업무소개] - 넥슨 글로벌 플랫폼의 게임 클라이언트 배포 시스템 및 어플리케이션 개발 지원자격 - C++ 혹은 Python 프로그래밍 언어 능숙자 - 비동기 및 병렬처리 프로그래밍 경험 우대사항 - Modern C++...
https://kr.indeed.com/viewjob?jk=63dad95e48939725,유통이커머스대기업] 데이터분석가 대리~차장급 2명,에이치알니즈 서울,,"경력4년 이상 -통계분석과 Machine Learning알고리즘에 대한 기본지식 보유 -SQL, SAS,R, Python 중2개 이상의 분석도구에 대한 기본 이해 -현상에 대한 문제인식과 적극적인 문제해결의지 -통계적 수치에..."
https://kr.indeed.com/viewjob?jk=7bcf2418d2152263,"크롤링,api연동,웹페이지,응용프로그램 신입/경력 인턴",씨엠 대전 동구,,인터넷·IT·통신·모바일·게임>응용프로그래머>Android|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=a746de9c7a6168ef,Healthcare Real World Data Analyst 담당자,IQVIA 서울,,"HEOR 전반적인 업무 수행 Qualifications Claims Data 관련 분석 경력자 SAS / Python / R 등 통계 프로그래밍 언어 사용 가능자 통계학 전공자, 통계 및 Epidemiology 관련 석사..."
https://kr.indeed.com/viewjob?jk=a28d5d1aa2a8fab8,"빅데이터, 데이터분석 외 경력 정규직",달리셔스 서울 강남구,"연봉 50,000,000원 - 60,000,000원",바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>데이터베이...
https://kr.indeed.com/viewjob?jk=894da0ff7043834d,[ADAS 개발] 딥러닝 기반 ADAS 및 영상인식 기술개발 담당,제이앤제이글로벌컨설팅 성남 분당구,,"Computer Vison, S/W Progaming C/C++ / python/ Matlab), 딥러닝, RTOS, Analytic Thinking... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=ef17560d7d3fb8f3,2020년 각 부문 신입/경력,더이앤엠 서울,,"GCP, Azure) 경력 우대 ㆍASP, Node.js, Python, Go, PHP 등 ㆍWOWZA 스트리밍 솔루션 유경험자 ㆍ호스팅 업무 유경험... ㆍASP, Node.js, Python, Go, PHP 등 ㆍWOWZA..."
https://kr.indeed.com/viewjob?jk=b9d8f78e831809c1,"[펜타시큐리티] 보안S/W 개발자 (인증, 블록체인, 클라우드)",펜타시큐리티시스템 서울 영등포구,,래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=65da831cb9d5a6b5,DGIST 계약직 연구원 및 일반직원 초빙 공고,대구경북과학기술원 대구 현풍면,,"구축 및 생물학 데이터 분석 Tool 개발 및 유지 다양한 프로그래밍(Java, Perl, C++, Python) 우대 사항 관련 분야 석사학위 소지자 유전체, 단백체, 대사체 데이터 분석 유경험자(3년 이상..."
https://kr.indeed.com/viewjob?jk=7162385b63fa35fa,[해외취업] 어플리케이션 엔지니어,글로벌트러스트네트웍스코리아 대한민국,,중상) : JLPT N2 수준 주요업무내용 【 프로젝트에 참가】 ・사용하는 개발 언어 Java、PHP、C++、 Python ・개발 프로젝트 주로 Web계시스템 서버 사이트 개발 ・특색 BtoB부터BtoC까지 안건은 다양 자사...
https://kr.indeed.com/viewjob?jk=bbdba440c9e18c44,Level 2/3 Application Support (Productio...,Morgan Stanley 3.9 서울,,"unix/linux/FIX/Sybase/SQL/scripting language (Perl, python) - Capable of effectively handling outages for critical systems..."
https://kr.indeed.com/viewjob?jk=80e215cfdccb251c,SW개발자 0명 자동화 산업장비 제조업,자동화 산업장비 제조업 대한민국,,4) 물류자동화장비 소프트웨어 유경험자 [우대사항] 1) 해당업무 유경험자 2) C# / .NET / Python / Database / UI개발 경험자 3) CIM 개발 경험자 우대 4) 중국어 가능자 우대 *근무지...
https://kr.indeed.com/viewjob?jk=8f65ee5238b477a2,[ 아이콘트롤스 ] 2020년 경력 직원 (데이터분석),HDC아이콘트롤스 성남 분당구,,또는 관련 전공자) (필수) - Python을 이용한 데이터 분석 능력... 모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=19b7736d5aa3f7e5,Machine Learning Research - Speech Recog...,Qualcomm Korea YH 서울,,experience in machine learning Programming skill in Python or C/C++ Experience in PyTorch (preferred) or TensorFlow...
https://kr.indeed.com/viewjob?jk=72196719d2cdfbac,Strategic Data Analytics Specialist,JTI - Japan Tobacco International 서울,,"SAS, R, Python) • 2+ years experience using relational databases to query data (i.e. SQL, SAS Data Step, R & Python Packages..."
https://kr.indeed.com/viewjob?jk=8d0b3a79363b5a69,Business Analyst (Search and Discovery A...,Coupang 3.0 서울,,"equivalent experience Has experience with SQL, Excel, Python, and R/SAS or any statistical package Has experience..."
https://kr.indeed.com/viewjob?jk=d924a5567a57dabb,"[6년 연속 1위 앱, 데이트팝] 서버/백엔드 개발자",텐핑거스 서울 구로구,,API|인터넷·IT·통신·모바일·게임>응용프로그래머>iOS|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=948b4ce2e1806495,[해외취업] TOSHIBA CORPORATION_ 연구자-사회 인프라 시...,파소나 대한민국,,"이상 -컴퓨터 아키텍처, 피드백 제어, 네트워크 엔지니어링, 통계에 관한 기본적인 지식 -MATLAB, C, Python, R 등을 사용한 프로그래밍 경험 -FPGA 또는 ASIC 하드웨어 설계에 관한 지식과 스킬 -일본어..."
https://kr.indeed.com/viewjob?jk=257110e5aec08f6d,[Clova] Clova 머신러닝 Scientist 개발 신입/경력사원,네이버 서울,,"관련 전공 석 / 박사 학위 보유자 또는 관련 업계 경력 보유자 - Programming Skill · Python (Tensorflow, PyTorch 등의 오픈소스 프레임워크 기반 개발 역량 ) [우대사항 ] · ML..."
https://kr.indeed.com/viewjob?jk=5164238b12d010da,인공지능(AI) SW개발 담당 0명 자동화 산업장비 제조업,자동화 산업장비 제조업 대한민국,,"운용 3) C#, JavaScript, Python, UI 개발 4) Big Data 관련 개발 [우대사항] 1) 인공지능 기술 경험자 우대 2) C#, JavaScript, Python, UI 개발 경험자 3) Big..."
https://kr.indeed.com/viewjob?jk=9016eb871f4d986e,JAVA 기반 응용SW개발자 양성훈련 훈련교사,중앙직업전문학교 대구 중구,,"모집분야 : 정보통신, JAVA, 머신러닝, C#, R, MySQL, Python, 인공지능(AI), 빅데이터 훈련교사, 교사, 강사 학력 : 초대졸... 신러닝, C#, R, MySQL, Python, 인공지능(AI), 빅데이터..."
https://kr.indeed.com/viewjob?jk=d6c27e2108eafb61,Jr. Backend Developer,Delivery Tech Hero 서울,,"어로 코리아는 국내 최대의 Python 개발 조직으로, 나아가 최고의 개발 조직이 되기 위해 노력합니다. Python 으로 server systems... 다져온 우리의 Python 개발 경험은 새로이 Python 세계에 들어오고..."
https://kr.indeed.com/viewjob?jk=ad66c27dfc9a43ab,연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세...,모든 경기도 광명,"연봉 42,000,000원","프로그래밍 가능자 우대 S/W 설계 부문 : - OPEN CV, TENSORFLOW, YOLO, CUDA/ Python, C++, C WindowsGUL APL, MFC Lib 활용 가능자. 머신비전/ 영상처리 개발자 * 전기..."
https://kr.indeed.com/viewjob?jk=31be560f3d6a7963,SITE RELIABILITY ENGINEER,"ODK Media, Inc. 서울 강남구",,web service works both Frontend and Backend side. Especially in Python/Django. Contribution to Open Source projects Fluency...
https://kr.indeed.com/viewjob?jk=4e435561d4fc9b7d,데브옵스개발팀 - 웹 개발자,Nexon 성남 분당구,,"개발 경력 포함 데브옵스 관련 경력 3년 이상 - 하나 이상의 프로그래밍 언어 (예 : Java, Go, Python, NodeJS 등)에 대한 실무 경력 - 하나 이상의 웹 프론트엔드 프레임워크 (예: Vue.js..."
https://kr.indeed.com/viewjob?jk=3ab23bf4b8ecd0d3,SoC ASIC 설계 엔지니어,딥엑스 성남 분당구,"연봉 40,000,000원 - 99,990,000원","Linux, shell, tcl, python, perl 사용 원활... tensorflow|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러..."
https://kr.indeed.com/viewjob?jk=5d0ad90362ec251c,[해외취업] IT엔지니어,글로벌트러스트네트웍스코리아 대한민국,,일상회화 레벨 ・프로그래밍 경험(Java、VB.NET、C#.NET、ASP.NET、PHP、C、C++、VB、 Python/Ruby등 Script언어 등) 【환영스킬・자격】 ・개발 경험이 있는 분 ・서버/네트워크 설계/구축 경험...
https://kr.indeed.com/viewjob?jk=b9a9af798e9d24a5,보안 개발자 모집,넷마블 서울 구로구,,"한가지 이상 언어의 개발능력 보유( Python, JAVA, ASP, PHP... 습득과 개발을 좋아하며 동료와 함께 성장하고 싶으신 분 우대사항 - Python(django, flask)을 이용한 back-end 개발 경험 있으..."
https://kr.indeed.com/viewjob?jk=5a40c1062c719241,[(주)케이엠에듀] AI(인공지능) 개발자 및 빅데이터 분석 플랫폼 개발...,케이엠에듀 서울 금천구,,"우대사항 - python,java 등의 프로그래밍 언어 사용능력 -oracle, mySQL, Hadoop, Mongo DB등 Database 관련 업무경험 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷..."
https://kr.indeed.com/viewjob?jk=f3f5a30f18b48b01,"Database software 신입 및 경력직 개발자 (JAVA, C#...",(주)마크베이스 (Machbase) 서울 강남구,,JAVA 우대사항 ㆍ컴퓨터공학 / 컴퓨터과학 전공자 ㆍWindows 환경에서 C# 프로젝트 수행 경험자 ㆍ Python 언어 가능자 ㆍC / C++ 언어 가능자 ㆍ협업 도구 사용경험자 (Git) 지원 마감일: 2020...
https://kr.indeed.com/viewjob?jk=00a89d974a463f1f,FPGA 플랫폼 엔지니어(딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,"연봉 40,000,000원 - 99,990,000원","사용 경험 : Chip Scope/SignalTap - Language: Python/Perl, C/C++ - Vivado 또는 Synplify 또는... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=776a5f5c8f351781,[더존ICT그룹] 웹개발,더존비즈온 3.3 강원도 춘천,,그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷...
https://kr.indeed.com/viewjob?jk=03c348f581125403,[검색플랫폼] 검색시스템 개발자,카카오엔터프라이즈 성남 분당구,,"책임감을 가지신 분 Java, Python, Go 중 한 가지 이상 개발이... Java, Python, Scala 중 한 가지 이상 개발 가능하신 분 UNIX(Linux) 기반 개발 경험이 있으신 분 Java, Python..."
https://kr.indeed.com/viewjob?jk=ab88cfaddfc40242,(주)맥시멈코퍼레이션 신입ㆍ경력 사원 채용 (S/W프로그래머),맥시멈코퍼레이션 관심기업 사천 용현면,,"무관, 경력무관 학력무관 우대조건 QT Framework 개발우대 , Python 개발우대 기업정보 2019년 설립(업력 2년) 사원 4명 비상장... Framework 개발우대 - Python 개발우대 인원 0명 근무 환경..."
https://kr.indeed.com/viewjob?jk=3933762f9f06df56,Data Scientist(CSS 모델링),Toss 서울 강남구,,"3년 이상) - 머신러닝 등 최신 알고리즘을 활용하여 실제 비즈니스 문제 해결 경험이 있으신 분 - SQL, Python, R 등 통계/분석 프로그램을 다룰 수 있으신 분 # 우대 사항 - 금융권 데이터 분석 및 모델링 업무..."
https://kr.indeed.com/viewjob?jk=b2ebc1da56d8b120,GNI 소프트웨어 개발자,KAN 울산 북구,,"2,3년제 졸업자는 2년이상 경력자 C#, python 등 가능자 인터넷·IT·통신·모바일·게임>소프트웨어·하드웨어>소프트웨어"
https://kr.indeed.com/viewjob?jk=6d27649945269aa9,Data Scientist,비바리퍼블리카 서울 강남구,,"학위 또는 실무 경험 5년 이상 갖춘 분 실제 서비스 데이터를 이용한 분석모델 개발 경험이 있는 분 R, Python, Scala, SQL 등 데이터 분석의 업무를 수행할 수 있는 하나 이상의 개발 언어에 능숙한 분 우대..."
https://kr.indeed.com/viewjob?jk=3929f9c03665e38e,Credit Risk Manager,Toss 서울 강남구,,"장상황 및 변화에 대한 전략적/분석적 능력을 보유하신 분 - SAS, SQL, KnowlegeSEEKER, Python, R 등 Tool사용이 가능하신 분 - 원활한 커뮤니케이션 가능하신 분 # 우대 사항 - 신용대출/신용카..."
https://kr.indeed.com/viewjob?jk=2a330020e71d0dde,[Expert] Automotive SW Architect 및 SW In...,에스케이텔레콤 서울 종로구,,"Jira/ Confluence/ ALM (e.g. Codebeamer) 제품군 구축/관리 경험자 (우대) – Python/ Java 등 언어 개발, CI/CD 운영 유 경험자 (우대) 3. 자격 요건 ㅇ 총 보유 경력: 3년..."
https://kr.indeed.com/viewjob?jk=88e0b296b52a64d7,데이터 분석 - 데이터 분석 및 활용,Success Korea 경기도 부천,,"고객, 채널, 상품, 마케팅, AI, DW 등) -R, SAS, Python, OLAP, SQL 활용 가능 [전형절차] 서류전형- 면접 2회... DW 등) -R, SAS, Python, OLAP, SQL 활용 가능..."
https://kr.indeed.com/viewjob?jk=9dca5166546272f8,웹 & 모바일 & C/S(Python) 플랫폼 연구개발직원,아이뱅크컨설턴츠 서울 금천구,"월급 1,900,000원",앱 개발 오픈 GIS 개발 ( Python) 전자정부표준프레임워크... Platform 개발 Open GIS Application 개발 ( Python) 경력조건 무관 필요경력 자격면허 병역 병역 특례 무관 외국어 능력...
https://kr.indeed.com/viewjob?jk=1241d1e756b15ce4,[배민서비스실] 검색서비스 개발자,우아한 형제들 서울 송파구,,"분 - AWS를 활용한 개발, 운영 경험이 있으신 분 - 빌드/테스트/배포 자동화 경험이 있으신 분 - Python 개발 경험이 있으신 분 - Hadoop, Spark 등 오픈소스 플랫폼 활용 경험이 있으신 분 - 다양한..."
https://kr.indeed.com/viewjob?jk=0e635e50a99f4dc0,Backend Developer,KidsLoop 서울,,CI / CD 파이프 라인 경험 VPC 대한 기본 이해 우대사항 Python / Java 경험 Docker / Kubernetes 경험 AWS... Experience with Python or Java Experience...
https://kr.indeed.com/viewjob?jk=68464bd58ea636c4,Application Architect,Amazon Web Services Korea LLC 서울,,"C#, Swift, Node.js, Python, Go, or Ruby... JavaScript, C / C ++, C #, Swift, Node.js, Python, Go 또는 Ruby 중 두 개 이상의 언어를 활용한 코딩..."
https://kr.indeed.com/viewjob?jk=8e6d0b5a19776c57,Controlling & Risk Management Specialist,Mercedes-Benz Financial Services Korea Ltd. 4.0 서울,,"Quantitative and qualitative data handling skills (R, Python or statistical tools) - Excellent English skill both in speaking..."
https://kr.indeed.com/viewjob?jk=bc5c2ede8d8bf636,[신입/경력] 음성인식 연구원,뷰노코리아 서울 서초구,,인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=cb00d949714efbfc,[어니컴(주)] 머신러닝 엔지니어 (신규/경력 무관),어니컴 서울 중구,,통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임... 그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>C++Builder|인터...
https://kr.indeed.com/viewjob?jk=f313fb5e0eb39349,아이나비 ADAS 영상처리 알고리즘 개발자 신입 및 경력 모집,팅크웨어(주) 관심기업 성남 삼평동,,신입무관 - 영상처리 알고리즘 개발 유경험자 - 딥러닝에 기반한 영상 분석 및 인식에 대한 이해 - Python/C++에 대한 능숙한 개발 경험 우대사항 - 관련분야 석·박사급 전공자 - Vehicle / Lane...
https://kr.indeed.com/viewjob?jk=58ead3610b119e16,Software Engineer - Messaging (Server),Sendbird 서울,,"knowledge of Python or Java 2+ years... Unix/Linux systems Understanding of Python, Java, and Event-Driven Frameworks..."
https://kr.indeed.com/viewjob?jk=475d89d629f01300,[경력] HDM 검증 Tool개발,현대엠엔소프트 서울 용산구,,"언어 : C/C++, Python - Tool : MSVC, Qt Creator [우대 역량 및 경험] - 내비게이션 또는 GIS관련 개발 업무 경험 - ADASIS 관련 업무 경험 - Python 개발 업무 경험 지원 자격..."
https://kr.indeed.com/viewjob?jk=011806f0e8a599fb,DevOps Engineer,Soomgo 서울 강남구,,"운영 경험 • Kubernetes 기반의 서비스 구축 및 운영 경험 • 스크립트 언어 사용 가능 (JS, Python, bash) • 상용 웹서비스 운영 경험 우대사항 • 개발 문화, 프로세스에 대한 개선 의지 및 경험..."
https://kr.indeed.com/viewjob?jk=081ba90fcfa975e3,4G LTE/5G NR Software Engineer,Success Korea 서울 신대방동,,Any scripting language experience e.g. python or perl... plus. - 2+ years... experience e.g. python or perl... plus...
https://kr.indeed.com/viewjob?jk=2cc7791579d36dab,Server개발자 신입/경력 정규직,오리샌드박스 경기도 하남,"연봉 30,000,000원 - 35,000,000원","기술: 웹개발, 서버 기타: - Python(Flask, SQLalchemy) 백엔드 구축 경험이 있으신 분 - Python 크롤링 프로그램 제작이나... Python 크롤링 지식이나 시각화 라이브러리 경험 있으신 분 Python..."
https://kr.indeed.com/viewjob?jk=c1a755fad251b84d,PhD and MSc Scholarships in Water Qualit...,Kyungpook National University 3.9 대한민국,,"use of programming languages... MATLAB, PYTHON, etc. - Experiences... use of open-source CFD codes..."
https://kr.indeed.com/viewjob?jk=f8ee4cfdf4dd6934,성장하는 핀테크 스타트업 BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful API 서버에 대한 이해 및 구현 능력 기본적인 SQL문 작성..."
https://kr.indeed.com/viewjob?jk=754348a9c3f08d66,[Engineering] Full Stack Developer (상시),"Miso, inc 서울",,"이런 분과 함께하고 싶습니다] 개발 경력 3년 이상 Ruby, Python, Go, Node JS 중 하나 이상의 언어에 능숙하신 분 Ruby... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=3d8e270a47a88295,DevOps Engineer,하이퍼커넥트 서울,,"유지하면서 production에 적용합니다. 지원자격 1년 이상의 Linux 계열 서버 관련 실무 경험 Python 등의 스크립트 언어를 이용한 코딩 능력 OS, 네트워크를 중심으로 하는 CS 전반에 걸친 기본적인 이해..."
https://kr.indeed.com/viewjob?jk=e4066119c5e9d0da,Security Developer (보안 개발자) (인재풀),비바리퍼블리카 서울 강남구,,"시스템 개발 경험이 있는 분 보안 로그 상관분석 개발 또는 그에 준하는 분석/탐지 기술 개발 경험이 있는 분 Python, JAVA, Go 등의 프로그래밍 언어에 능숙한 분 우대 사항 대용량 데이터 기반의 보안시스템(SIEM..."
https://kr.indeed.com/viewjob?jk=315c65b8337d3e7a,[Engineering] React Native Developer (상시...,"Miso, inc 서울",,"Redux 등의 개발 경험을 보유하신 분 Golang, Node.js, Python, or Ruby 중 프로그래밍 언어 사용 가능하신 분 새로운 기술... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=993c3077a05b9867,[XR Experience] 메디컬 콘텐츠 Unity 개발 경력자,테트라시그넘 서울 송파구,,통신·모바일·게임>응용프로그래머>가상현실(VR)|인터넷·IT·통신·모바일·게임>응용프로그래머>증강현실(AR)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>API
https://kr.indeed.com/viewjob?jk=2cde101f75a4f495,Infra / Blockchain Node Engineer 인프라/블록체...,Peer 서울 강남구,,"및 운영 경험 Linux 시스템 구축 및 운영 경험 인프라 관리 업무 자동화 가능: Ansible, Python, Go Preferred 블록체인에 관심 있음 클라우드 기반 시스템 구축 & 운영 자동화 경험(Ansible..."
https://kr.indeed.com/viewjob?jk=df7ec5d31adfea75,Technical Artist - Developer Relations,Epic Games 서울,,"writing skills，and HLSL or shader programming experience or Python, C++ is a plus 2. Strong written and verbal communication..."
https://kr.indeed.com/viewjob?jk=1a69be35a884cd55,"[R0005512] Principal, Capacity Planning",Coupang 3.0 서울,,"Qualifications Experience in programming languages... R, Python. Experience in statistical modeling and optimization..."
https://kr.indeed.com/viewjob?jk=ae030e8e748ff5c8,배달로봇 dilly 로봇 소프트웨어 개발자(자율주행) (5년이상),우아한 형제들 서울 송파구,,"ROS2) 기반의 이동로봇 개발 경험이 있는 분 - 컴퓨터 비전, 머신러닝 경험이 있는 분 - C/C++, Python 활용이 가능한 분 - 영어문서작성 및 회화 능력을 갖춘 분 - 다양한 직군과의 원활한 협업 및 의사소통..."
https://kr.indeed.com/viewjob?jk=742179f9fc5a69e6,[던전앤파이터(중국)] 컨텐츠 기획자(신입),네오플 서울 강남구,,"없으신 분 우대사항 - 액션 게임 개발 경험이 있으신 분 - 던전 및 몬스터 제작 경험이 있으신 분 - Python, Lua, VBA 활용 가능자 - 전투,아이템 밸런싱 기획 경험이 있으신 분 기타사항 ※ 포트폴리오 첨부..."
https://kr.indeed.com/viewjob?jk=50d0ae3f24a94532,"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어 경기도 수원,,"용한 장치 인터페이스 관련 지식 (우대) - 로봇 모션 및 힘 제어 알고리즘 개발 지식 - 프로그래밍 스킬( Python 필수, C++우대, Java 우대) - 기계/메카트로닉스 공학 계열의 4년제 대졸 학사 이상 - 경력 3..."
https://kr.indeed.com/viewjob?jk=b47574b00d18ce94,대한민국 1% 위한 서비스와 함께할 개발자,휴먼스케이프 서울 강남구,,"Front-end : React, React Native • Back-end : Node.js(koa2), Python(Django) • DBMS : PostgreSQL • Infra : GCP, AWS, Docker..."
https://kr.indeed.com/viewjob?jk=8b7c34df16714f20,"플랫폼 서비스 엔지니어 (DevOps, SRE) 모집",엔씨소프트 2.7 성남 판교역,,"OS(MS Windows, Linux), DBMS 등의 ICT 서비스에 필요한 기반 인프라에 대한 이해 - Python 을 활용한 스크립팅 능력 - 기술문서 작성 능력 우대사항 - 포스트모템(Postmortem) 수행 경험..."
https://kr.indeed.com/viewjob?jk=04f3458db4cc1f14,데이터 엔지니어,에이치알 코리아 대한민국,,"유명 it 회사 Position 1: 데이터 엔지니어(대리~차장급 분야 별로 여러 명 채용) - JAVA 또는 Python 개발 가능자 또는 DBA, DW 설계 가능자 - Database / SQL 에 대한 중급 이해도 보유..."
https://kr.indeed.com/viewjob?jk=98ce457f0c17a02e,Junior and/or Senior S/W Engineers for H...,Success Korea 서울,,5 years of work experience in C and Python programming ?Minimum of 3 years of work... experience in C and Python programming...
https://kr.indeed.com/viewjob?jk=931b4654343931c4,HANA Cloud Service Developer,SAP 4.3 서울,,"below... plus factors: Experience in SQL, Python, Golang, Kubernetes, Docker Fluency in English Experience..."
https://kr.indeed.com/viewjob?jk=10530ea7d98370b7,Data Scientist (Analytics Modeling Exper...,Success Korea 서울,,"systems) a plus ? Experience in programming with JAVA, Python, Perl preferred ? Customer insight, customer segmentation..."
https://kr.indeed.com/viewjob?jk=b677074c7cf9e653,"[경력] 경로, 교통정보 분석 QE",현대엠엔소프트 서울 용산구,,"12년 이하 - 경로탐색 알고리즘 이해 [기술 스택] - 언어 : python, sql(spatial) - SW : 범용 GIS SW(Q-GIS 등... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=f797a2d19667b1e6,"Sr. Manager, Customer Insights (CMG)",Coupang 3.0 서울,,"사항 : 리테일, 이커머스, 성과 마케팅 분야 경험 7년 이상 내외부 이해관계자와의 협상 경험 SQL, Python, R 등의 데이터 마이닝 도구에 능숙 다수의 리테일 비즈니스 모델 이해 능력 복잡하고 빠르게 진행되는 환경..."
https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f,"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업",에이치알 코리아 대한민국,,"ReactJS *우대사항 ㆍ유통사 개발 프로젝트 경험 (시스템 통합, ERP, SCM 구축 등) - 백화점 / 마트 / 수퍼 (면세점, 편의점 제외) · Python 기반 프로그래밍 개발 가능 (머신러닝 패키지 활용)"
https://kr.indeed.com/viewjob?jk=072b5b83539aae58,"KOREA, Connect Specialist SA",Amazon Web Services Korea LLC 서울,,"passion for getting hands dirty with code/scripting (e.g, python, java, c#, .NET, Node.js) · Native Korean · Business level..."
https://kr.indeed.com/viewjob?jk=beb7781b3c1a3475,국내 패션 테크기업 개발팀 팀장급,그레이프 파트너즈 서울 강남구,,"업무 자격요건 인원 커머스, 풀필먼트, 백엔드 시스템 개발 • 개발 경력 7년이상 • 웹 서비스 개발 경험 • Python 유경험자 • AWS, Azure 등 클라우드 환경 프로젝트 경험 • RDS 분석 및 설계 가능하신 분..."
https://kr.indeed.com/viewjob?jk=f5db97b4d95cbc04,VP of Engineering,"Miso, inc 서울",,"분 제품을 전체적으로 리드할 수 있는 분 Golang, Node.js, Python, or Ruby 프로그래밍 언어 중 1개 이상 사용 가능하신 분... Data Science: Go, Python Collaboration..."
https://kr.indeed.com/viewjob?jk=d8dbed4efb6aa668,Data Scientist - AWS Professional Servic...,Amazon Web Services Korea LLC 서울,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
https://kr.indeed.com/viewjob?jk=bf614edacfa25dbc,"Principal, Data Scientist (Fresh Process...",Coupang 3.0 서울,,"writing, etc.) Experience in programming languages... Python, R Experience with data visualization tools like Tableau..."
https://kr.indeed.com/viewjob?jk=e42dff836a3182d7,반응형웹개발자(3년이상),에이치알 코리아 대한민국,,웹 및 plug-in 개발(java 기반) - 서버 개말 및 유지보수( python _ django framework) - 외부와의 협업 프로젝트 관리... 웹 그리고 플러그인 개발 경력 - python 개발 및 활용이 능통한자...
https://kr.indeed.com/viewjob?jk=4ca3fb6e87f9c1a7,Data Platform Engineer,PUBG 서울,,"Cloud) [지원 자격] - 하나 이상의 프로그래밍 언어를 익숙하게 사용 : Go, Scala, Python - Container orchestration 또는 분산 처리 시스템에 대한 지식 [우대 사항] - 로그..."
